,0
9309,"324,591998"
9310,"373,3811661"
9311,"484,780433"
9312,"449,5207231"
9313,"342,0708009"
9314,"303,3863165"
9315,"335,3584446"
9316,"360,6325027"
9317,"467,7456218"
9318,"414,3082665"
9319,"435,9648625"
9320,"347,3788988"
9321,"388,3367025"
9322,"331,0482909"
9323,"414,459196"
9324,"369,2034289"
9325,"477,267987"
9326,"386,7341508"
9327,"335,3743034"
9328,"437,0909779"
9329,"533,2939257"
9330,"440,8395543"
9331,"327,3798483"
9332,"539,9778159"
9333,"317,9749666"
9334,"426,1917529"
9335,"329,354073"
9336,"357,7010516"
9337,"426,1593952"
9338,"258,2180182"
9339,"355,861634"
9340,"522,4268962"
9341,"419,1918982"
9342,"382,3532076"
9343,"341,1678881"
9344,"474,2128814"
9345,"385,1851117"
9346,"371,1051242"
9347,"421,5600809"
9348,"550,6514527"
9349,"384,1658716"
9350,"476,3057393"
9351,"439,9242246"
9352,"425,561392"
9353,"347,1230117"
9354,"486,523801"
9355,"506,1618552"
9356,"390,7974748"
9357,"420,5034138"
9358,"338,4015636"
9359,"389,6907737"
9360,"356,7982981"
9361,"385,6677655"
9362,"318,4291592"
9363,"252,4111617"
9364,"315,0753907"
9365,"547,6720594"
9366,"406,0910357"
9367,"355,0876674"
9368,"361,002383"
9369,"319,8930392"
9370,"505,232065"
9371,"297,3514325"
9372,"476,5072947"
9373,"445,9338799"
9374,"373,3515387"
9375,"377,4951435"
9376,"308,4684581"
9377,"388,6636877"
9378,"484,9949821"
9379,"530,5543444"
9380,"291,8012947"
9381,"302,3033716"
9382,"231,4217118"
9383,"365,1899594"
9384,"312,4073395"
9385,"339,1264944"
9386,"316,9182611"
9387,"279,0945238"
9388,"345,3678204"
9389,"606,0714149"
9390,"476,1836738"
9391,"382,6223989"
9392,"371,0943874"
9393,"443,8572995"
9394,"313,6758156"
9395,"385,8198193"
9396,"407,9870428"
9397,"420,6004498"
9398,"430,6150345"
9399,"364,0069118"
9400,"355,3335894"
9401,"452,3277534"
9402,"435,1622021"
9403,"467,8712028"
9404,"328,6392155"
9405,"298,6743398"
9406,"248,2929142"
9407,"468,0144171"
9408,"349,0743416"
9409,"384,1088223"
9410,"484,1316498"
9411,"437,537798"
9412,"389,2304636"
9413,"498,4118722"
9414,"325,8812165"
9415,"365,3461241"
9416,"455,1906044"
9417,"463,6823656"
9418,"373,8359324"
9419,"375,3879889"
9420,"415,1111197"
9421,"402,9649569"
9422,"453,101804"
9423,"463,0404794"
9424,"464,6417382"
9425,"328,238824"
9426,"447,0302249"
9427,"351,1160551"
9428,"352,8480519"
9429,"214,9193392"
9430,"389,091862"
9431,"434,5872553"
9432,"340,2563687"
9433,"439,9277397"
9434,"376,5299999"
9435,"239,4544883"
9436,"415,6050656"
9437,"365,6253243"
9438,"340,3866544"
9439,"334,8516902"
9440,"412,0517698"
9441,"339,996009"
9442,"306,5788294"
9443,"380,778343"
9444,"298,2496026"
9445,"455,5161871"
9446,"311,2889677"
9447,"496,5306251"
9448,"478,561107"
9449,"278,3492155"
9450,"521,0248837"
9451,"450,62066"
9452,"349,2030539"
9453,"340,2222859"
9454,"457,5024494"
9455,"458,4783765"
9456,"411,2629975"
9457,"508,872257"
9458,"402,2546096"
9459,"420,0703182"
9460,"592,6517813"
9461,"347,1523561"
9462,"277,3795054"
9463,"430,2334223"
9464,"223,5921689"
9465,"484,8702628"
9466,"309,8943857"
9467,"385,7448551"
9468,"415,6675388"
9469,"515,5526642"
9470,"384,0716461"
9471,"368,1876894"
9472,"324,4673315"
9473,"439,068937"
9474,"459,5689105"
9475,"557,5078093"
9476,"384,1583513"
9477,"319,3932998"
9478,"382,7604755"
9479,"440,9518723"
9480,"341,7929867"
9481,"410,1986312"
9482,"449,4503552"
9483,"334,4365073"
9484,"402,933625"
9485,"414,9914922"
9486,"373,3464939"
9487,"402,784117"
9488,"460,3916492"
9489,"433,6736868"
9490,"473,6756805"
9491,"344,5805492"
9492,"303,2302801"
9493,"437,9588395"
9494,"356,23545"
9495,"368,0401212"
9496,"391,7278165"
9497,"469,8133162"
9498,"415,2626674"
9499,"478,3503112"
9500,"344,91814"
9501,"410,274655"
9502,"433,6629471"
9503,"233,133775"
9504,"537,2374071"
9505,"443,8287802"
9506,"395,5142691"
9507,"376,4900637"
9508,"425,2341234"
9509,"358,9841841"
9510,"358,8219626"
9511,"401,0781001"
9512,"278,850535"
9513,"510,7957434"
9514,"358,6901568"
9515,"469,1176209"
9516,"350,4201411"
9517,"247,1364231"
9518,"355,5853789"
9519,"343,7873755"
9520,"388,3442916"
9521,"347,0820433"
9522,"274,3681979"
9523,"432,4849816"
9524,"224,6453279"
9525,"318,1052554"
9526,"406,0662774"
9527,"326,3508896"
9528,"252,649951"
9529,"372,134901"
9530,"488,0658148"
9531,"349,1274553"
9532,"432,4814165"
9533,"407,3974536"
9534,"338,9470431"
9535,"492,9563625"
9536,"451,3480202"
9537,"430,6146474"
9538,"374,1992266"
9539,"396,4052138"
9540,"228,1926548"
9541,"468,3185318"
9542,"353,3877339"
9543,"357,5120506"
9544,"417,0969887"
9545,"484,2119731"
9546,"335,907155"
9547,"439,8435587"
9548,"403,9322114"
9549,"368,2665696"
9550,"311,3120688"
9551,"259,4886102"
9552,"421,0723933"
9553,"482,2227734"
9554,"458,3765818"
9555,"400,9803342"
9556,"364,0177228"
9557,"484,6126211"
9558,"369,3297492"
9559,"544,3755656"
9560,"434,3605795"
9561,"615,6113388"
9562,"488,1756473"
9563,"356,4182477"
9564,"355,6846099"
9565,"372,2239091"
9566,"335,9192074"
9567,"343,9665098"
9568,"412,1487164"
9569,"413,0626766"
9570,"355,6870865"
9571,"339,7004359"
9572,"466,5117231"
9573,"306,4816152"
9574,"453,303343"
9575,"530,5798281"
9576,"352,9117427"
9577,"317,6603823"
9578,"409,2679234"
9579,"366,0128473"
9580,"550,5744961"
9581,"301,5891572"
9582,"325,7802215"
9583,"376,5459184"
9584,"472,467196"
9585,"466,735679"
9586,"391,0409577"
9587,"342,9329361"
9588,"397,1851754"
9589,"367,8247075"
9590,"373,7063113"
9591,"402,634905"
9592,"466,5597028"
9593,"401,9259475"
9594,"374,0917342"
9595,"370,7180124"
9596,"447,0383914"
9597,"397,4207762"
9598,"307,1708286"
9599,"394,515395"
9600,"468,2136645"
9601,"401,5913023"
9602,"365,8472186"
9603,"362,592115"
9604,"434,8298749"
9605,"490,3213466"
9606,"488,3450199"
9607,"448,6601432"
9608,"486,716132"
9609,"416,5980578"
9610,"440,8041674"
9611,"376,3166193"
9612,"373,2761478"
9613,"292,7661079"
9614,"403,449725"
9615,"352,8957639"
9616,"519,0019845"
9617,"434,9832307"
9618,"388,1091895"
9619,"296,4592575"
9620,"346,0147771"
9621,"173,814939"
9622,"429,5485194"
9623,"462,8571821"
9624,"337,081201"
9625,"334,5891727"
9626,"383,8470245"
9627,"529,5924074"
9628,"435,1554085"
9629,"453,1507406"
9630,"407,1731753"
9631,"314,0126374"
9632,"536,5567611"
9633,"467,4079914"
9634,"352,4718311"
9635,"269,5437635"
9636,"402,0954547"
9637,"449,8037936"
9638,"573,1990939"
9639,"395,8398373"
9640,"430,5774097"
9641,"423,5285832"
9642,"576,1882468"
9643,"401,8052197"
9644,"441,9038432"
9645,"291,2217688"
9646,"337,2841424"
9647,"356,2178977"
9648,"332,6823511"
9649,"472,3800574"
9650,"408,8144975"
9651,"316,1920231"
9652,"366,8661804"
9653,"369,4585709"
9654,"415,6762184"
9655,"225,7828301"
9656,"381,6724692"
9657,"569,0931543"
9658,"359,9110768"
9659,"462,7635908"
9660,"394,8788355"
9661,"444,421486"
9662,"330,423179"
9663,"459,9925589"
9664,"387,382414"
9665,"398,6401651"
9666,"336,4657438"
9667,"433,1357464"
9668,"344,545333"
9669,"378,6488027"
9670,"323,9976836"
9671,"443,6178842"
9672,"479,8414041"
9673,"446,7485551"
9674,"442,2224649"
9675,"534,7997894"
9676,"232,2358181"
9677,"398,4849793"
9678,"436,4618756"
9679,"316,697743"
9680,"317,0008392"
9681,"317,9801654"
9682,"311,6330014"
9683,"374,1555825"
9684,"382,2074898"
9685,"368,3307035"
9686,"443,0071529"
9687,"451,7953018"
9688,"530,4561356"
9689,"339,9196575"
9690,"263,676119"
9691,"311,312359"
9692,"500,9588926"
9693,"316,37385"
9694,"328,3198076"
9695,"424,6610603"
9696,"476,0737953"
9697,"379,6604358"
9698,"348,5948052"
9699,"477,3819956"
9700,"416,6488767"
9701,"380,2517134"
9702,"470,7417144"
9703,"344,2069778"
9704,"302,1307802"
9705,"607,78124"
9706,"475,3747421"
9707,"472,8393938"
9708,"239,1896014"
9709,"330,437767"
9710,"380,6370378"
9711,"394,3673868"
9712,"402,1745292"
9713,"506,6273148"
9714,"441,753981"
9715,"241,5889009"
9716,"338,5424542"
9717,"327,9172858"
9718,"466,9213706"
9719,"356,7340967"
9720,"485,0742166"
9721,"293,6026359"
9722,"366,8824194"
9723,"333,1536817"
9724,"387,1327861"
9725,"434,6055693"
9726,"402,7152782"
9727,"342,151943"
9728,"359,3605419"
9729,"367,4441312"
9730,"511,3052593"
9731,"289,4015295"
9732,"350,2165109"
9733,"367,9945803"
9734,"326,9216437"
9735,"405,8693501"
9736,"324,2303059"
9737,"330,3281905"
9738,"319,194472"
9739,"364,707094"
9740,"405,092533"
9741,"392,5513538"
9742,"464,5441273"
9743,"400,2220058"
9744,"382,2899934"
9745,"277,6866701"
9746,"446,7855368"
9747,"314,1654106"
9748,"353,6071388"
9749,"307,7116127"
9750,"397,7607572"
9751,"412,5120864"
9752,"511,9713234"
9753,"297,2998515"
9754,"296,7079907"
9755,"416,7867806"
9756,"292,4657598"
9757,"422,6760399"
9758,"334,2381629"
9759,"365,031072"
9760,"285,0982771"
9761,"311,4753044"
9762,"414,6074286"
9763,"411,0728125"
9764,"513,2079286"
9765,"486,0660273"
9766,"318,1126699"
9767,"338,0470144"
9768,"344,0947889"
9769,"386,4479655"
9770,"410,2740841"
9771,"330,0216072"
9772,"491,6258635"
9773,"373,629661"
9774,"380,189253"
9775,"378,8291399"
9776,"558,0633977"
9777,"355,4601687"
9778,"323,6601871"
9779,"502,2822062"
9780,"458,4181825"
9781,"488,9179875"
9782,"377,3341248"
9783,"474,9243787"
9784,"472,8707188"
9785,"218,1666635"
9786,"530,3234738"
9787,"549,4986896"
9788,"481,8893655"
9789,"401,312849"
9790,"429,4476358"
9791,"406,869242"
9792,"358,3715213"
9793,"312,5428173"
9794,"324,5656517"
9795,"371,7446179"
9796,"425,70759"
9797,"387,1148771"
9798,"423,2391714"
9799,"399,9480444"
9800,"301,1988301"
9801,"293,5590393"
9802,"399,111291"
9803,"359,0067926"
9804,"441,9311369"
9805,"381,744014"
9806,"434,3355269"
9807,"368,2526593"
9808,"454,9436724"
9809,"288,0275358"
9810,"524,7751341"
9811,"348,3764768"
9812,"464,9924891"
9813,"360,8857168"
9814,"405,3990546"
9815,"435,0333317"
9816,"377,7323506"
9817,"235,863289"
9818,"308,1343824"
9819,"579,0646236"
9820,"419,7896009"
9821,"287,8564551"
9822,"441,6911268"
9823,"135,6495955"
9824,"335,0307557"
9825,"483,2681513"
9826,"383,8328046"
9827,"280,5717867"
9828,"387,4205422"
9829,"379,8676806"
9830,"437,0401693"
9831,"390,0124799"
9832,"340,2424922"
9833,"426,9437267"
9834,"359,4602167"
9835,"385,7085843"
9836,"344,8537996"
9837,"412,1773246"
9838,"392,4793125"
9839,"552,8234407"
9840,"619,1633439"
9841,"243,8868488"
9842,"433,5451569"
9843,"402,0409277"
9844,"440,9179532"
9845,"382,566129"
9846,"558,2212458"
9847,"337,3720742"
9848,"357,248825"
9849,"373,5934212"
9850,"296,8589015"
9851,"394,1467264"
9852,"408,5448624"
9853,"373,2570591"
9854,"473,5064111"
9855,"234,8224704"
9856,"307,4768387"
9857,"406,0224603"
9858,"411,9770245"
9859,"500,6266208"
9860,"465,1066885"
9861,"522,1226607"
9862,"486,1055358"
9863,"506,9883253"
9864,"342,6762463"
9865,"365,88653"
9866,"225,0200172"
9867,"191,5850535"
9868,"298,0834973"
9869,"364,4552861"
9870,"447,9599717"
9871,"404,554812"
9872,"535,1277104"
9873,"485,3517213"
9874,"311,5955369"
9875,"516,6279472"
9876,"318,2993607"
9877,"429,8709173"
9878,"337,6047659"
9879,"390,3318149"
9880,"370,2032833"
9881,"386,1124561"
9882,"373,7337411"
9883,"445,4969034"
9884,"584,7572345"
9885,"461,8578794"
9886,"544,6980436"
9887,"467,8468644"
9888,"232,2092726"
9889,"451,8319584"
9890,"485,0704076"
9891,"523,7509879"
9892,"294,0155671"
9893,"350,0458292"
9894,"240,4194339"
9895,"423,9639075"
9896,"383,4782597"
9897,"298,3268264"
9898,"530,4522674"
9899,"267,4344284"
9900,"608,2700986"
9901,"584,2049613"
9902,"363,1052388"
9903,"364,8502135"
9904,"288,8838658"
9905,"356,5007765"
9906,"451,9608523"
9907,"418,6912378"
9908,"135,8210503"
9909,"436,8100327"
9910,"247,3833761"
9911,"534,5880193"
9912,"313,9435226"
9913,"542,5178779"
9914,"377,1460205"
9915,"467,3186878"
9916,"281,087297"
9917,"507,8806952"
9918,"437,1631374"
9919,"363,601404"
9920,"471,7173734"
9921,"531,3290189"
9922,"308,3699268"
9923,"421,9704406"
9924,"410,0242249"
9925,"493,946999"
9926,"379,7010013"
9927,"332,2415612"
9928,"315,9422498"
9929,"436,7469366"
9930,"482,0128455"
9931,"346,3730869"
9932,"454,921149"
9933,"309,9517646"
9934,"361,917188"
9935,"373,7264665"
9936,"353,1149577"
9937,"431,9241531"
9938,"331,7466795"
9939,"403,0765416"
9940,"433,6862724"
9941,"486,9823297"
9942,"449,7051718"
9943,"337,9625965"
9944,"353,4772186"
9945,"377,9939008"
9946,"391,3998802"
9947,"338,6463995"
9948,"480,9254023"
9949,"509,7397585"
9950,"460,7691227"
9951,"362,0054163"
9952,"507,670514"
9953,"378,9978392"
9954,"339,1549714"
9955,"397,2456722"
9956,"381,5102017"
9957,"550,712719"
9958,"416,9117809"
9959,"564,2817128"
9960,"304,1544198"
9961,"453,7461624"
9962,"304,8786496"
9963,"417,9860666"
9964,"291,7082875"
9965,"402,7153234"
9966,"532,8733101"
9967,"323,8721196"
9968,"325,3822769"
9969,"220,5797823"
9970,"371,4978504"
9971,"452,8127023"
9972,"381,2771908"
9973,"410,8907312"
9974,"368,9539331"
9975,"418,6941015"
9976,"340,8940086"
9977,"270,7006876"
9978,"372,449822"
9979,"471,2492143"
9980,"462,4660801"
9981,"402,7242357"
9982,"380,791498"
9983,"270,2469417"
9984,"561,1092313"
9985,"337,2518145"
9986,"491,8704532"
9987,"502,4487799"
9988,"451,9308148"
9989,"386,527875"
9990,"434,4129271"
9991,"456,5560304"
9992,"385,9245997"
9993,"420,5948571"
9994,"591,2623254"
9995,"352,3942517"
9996,"428,643499"
9997,"252,3682941"
9998,"381,2526896"
9999,"437,8028925"
10000,"517,3335405"
10001,"444,2362593"
10002,"455,7569209"
10003,"477,0767697"
10004,"511,7787164"
10005,"264,5572039"
10006,"497,4047322"
10007,"359,3740518"
10008,"401,9005641"
10009,"433,7918827"
10010,"363,3185124"
10011,"480,435826"
10012,"513,9970498"
10013,"439,0530486"
10014,"321,2043576"
10015,"392,32304"
10016,"401,5168952"
10017,"384,4209746"
10018,"303,2873868"
10019,"540,6257318"
10020,"336,3622"
10021,"282,8992476"
10022,"338,9633187"
10023,"427,3562263"
10024,"484,5773741"
10025,"434,5165572"
10026,"201,0959857"
10027,"374,391899"
10028,"251,7487917"
10029,"461,3730711"
10030,"373,8851326"
10031,"419,5463081"
10032,"422,0778947"
10033,"431,0940125"
10034,"521,9758901"
10035,"442,0733282"
10036,"421,1094563"
10037,"360,4829302"
10038,"530,4547505"
10039,"362,5267063"
10040,"386,578798"
10041,"420,8878808"
10042,"425,3257402"
10043,"441,907044"
10044,"368,9011156"
10045,"463,4934616"
10046,"485,4448043"
10047,"434,916392"
10048,"471,0084355"
10049,"452,3582979"
10050,"417,0692491"
10051,"432,1512362"
10052,"407,6289921"
10053,"443,9588697"
10054,"550,2332105"
10055,"494,0811746"
10056,"445,9985546"
10057,"332,8530205"
10058,"456,3825659"
10059,"382,5349247"
10060,"386,6356191"
10061,"266,849202"
10062,"243,6626726"
10063,"469,2461512"
10064,"332,9987704"
10065,"399,2754198"
10066,"307,2101086"
10067,"400,3045944"
10068,"396,2291838"
10069,"317,666684"
10070,"391,5398465"
10071,"479,0970481"
10072,"440,9762104"
10073,"374,1307716"
10074,"284,1898452"
10075,"381,6539525"
10076,"342,1027501"
10077,"428,7479287"
10078,"330,8736339"
10079,"534,765798"
10080,"343,249011"
10081,"512,6360701"
10082,"497,0395151"
10083,"381,0093882"
10084,"441,7326618"
10085,"379,6553113"
10086,"500,0263464"
10087,"472,8643493"
10088,"460,5676954"
10089,"373,2082663"
10090,"370,2729503"
10091,"380,3832551"
10092,"496,0442141"
10093,"441,9362862"
10094,"399,3977363"
10095,"518,0827261"
10096,"406,1673689"
10097,"291,8392799"
10098,"335,9631362"
10099,"286,4668372"
10100,"434,2656468"
10101,"340,0259194"
10102,"482,2113328"
10103,"388,1355931"
10104,"491,1991742"
10105,"319,3601246"
10106,"408,3279985"
10107,"333,230915"
10108,"394,4901075"
10109,"350,4976705"
10110,"344,9352404"
10111,"286,3456981"
10112,"358,4070766"
10113,"203,2986404"
10114,"471,2484127"
10115,"341,4170071"
10116,"456,2562317"
10117,"559,6214552"
10118,"426,770756"
10119,"336,4318757"
10120,"516,1519483"
10121,"591,4278574"
10122,"352,979937"
10123,"355,3097544"
10124,"495,3616085"
10125,"320,5475516"
10126,"430,9396013"
10127,"375,7404928"
10128,"430,763015"
10129,"475,7306206"
10130,"518,2424438"
10131,"359,2120193"
10132,"380,3437424"
10133,"404,7454898"
10134,"379,0126288"
10135,"548,1246602"
10136,"260,9553161"
10137,"224,0759252"
10138,"477,7723146"
10139,"473,6560701"
10140,"454,1020472"
10141,"443,5733801"
10142,"359,5432047"
10143,"401,1020347"
10144,"308,743802"
10145,"439,4466682"
10146,"561,6623291"
10147,"470,0807325"
10148,"432,4531214"
10149,"458,7448971"
10150,"356,352908"
10151,"365,5803453"
10152,"527,5050548"
10153,"443,1778802"
10154,"461,7150604"
10155,"566,1072419"
10156,"353,2329526"
10157,"295,287803"
10158,"558,5961457"
10159,"326,6457913"
10160,"293,4094619"
10161,"516,0764104"
10162,"385,1721892"
10163,"348,1840633"
10164,"458,5473553"
10165,"425,7879369"
10166,"449,0634713"
10167,"436,0428004"
10168,"372,1330078"
10169,"374,6235769"
10170,"383,0994906"
10171,"519,014414"
10172,"374,2519954"
10173,"382,6144175"
10174,"509,6579203"
10175,"288,8244062"
10176,"275,7327147"
10177,"252,046009"
10178,"292,2932367"
10179,"378,7868887"
10180,"183,5958341"
10181,"387,8357415"
10182,"387,8371829"
10183,"524,4828369"
10184,"421,2211616"
10185,"447,0106915"
10186,"409,4532901"
10187,"528,3498581"
10188,"440,2294023"
10189,"454,9291966"
10190,"358,0672143"
10191,"343,2194865"
10192,"321,2080274"
10193,"377,3077756"
10194,"375,4124158"
10195,"325,3534003"
10196,"438,9479734"
10197,"294,8949457"
10198,"556,8063413"
10199,"363,3884132"
10200,"339,9618097"
10201,"293,1119893"
10202,"466,4157336"
10203,"434,6842286"
10204,"427,1125209"
10205,"302,8102195"
10206,"397,1127714"
10207,"371,5071652"
10208,"293,3749123"
10209,"527,3770637"
10210,"423,8919851"
10211,"500,8479787"
10212,"428,2058872"
10213,"512,5576871"
10214,"318,8693396"
10215,"474,1336605"
10216,"522,0770741"
10217,"425,6712165"
10218,"302,96312"
10219,"581,0026706"
10220,"288,1899489"
10221,"353,5708472"
10222,"364,0019127"
10223,"528,0042811"
10224,"609,076917"
10225,"444,9054018"
10226,"247,0995811"
10227,"367,0868552"
10228,"320,108471"
10229,"415,9208791"
10230,"326,0330581"
10231,"418,4493001"
10232,"401,0068284"
10233,"362,7199443"
10234,"391,5457017"
10235,"390,6896102"
10236,"392,8788413"
10237,"360,2014095"
10238,"309,8317133"
10239,"354,5891386"
10240,"327,3884948"
10241,"422,7113638"
10242,"455,2641971"
10243,"413,2924953"
10244,"442,9297342"
10245,"503,6930541"
10246,"575,0604838"
10247,"411,871966"
10248,"352,0548412"
10249,"409,2248476"
10250,"397,6686033"
10251,"478,6043288"
10252,"481,7609793"
10253,"306,5881634"
10254,"357,6199314"
10255,"471,5404194"
10256,"558,6577906"
10257,"526,9606616"
10258,"341,9986211"
10259,"317,8868287"
10260,"283,6340838"
10261,"452,4889041"
10262,"373,2774307"
10263,"444,716721"
10264,"509,6474373"
10265,"439,3535219"
10266,"175,8094383"
10267,"276,9442179"
10268,"394,73317"
10269,"290,3697002"
10270,"363,859454"
10271,"460,0980579"
10272,"440,7370956"
10273,"353,5416601"
10274,"366,741049"
10275,"238,8288467"
10276,"388,7877856"
10277,"541,6979682"
10278,"498,2427118"
10279,"344,3477873"
10280,"448,0745179"
10281,"459,5269177"
10282,"406,1185052"
10283,"337,8277276"
10284,"489,3976611"
10285,"349,7147385"
10286,"391,1338414"
10287,"401,9535761"
10288,"279,6633243"
10289,"348,4931059"
10290,"374,2211518"
10291,"312,4376063"
10292,"300,5080728"
10293,"501,8268676"
10294,"566,1410387"
10295,"447,2679284"
10296,"401,275282"
10297,"480,0821833"
10298,"435,460577"
10299,"341,9817181"
10300,"420,5114063"
10301,"301,4147843"
10302,"309,0952437"
10303,"369,9447835"
10304,"462,8186214"
10305,"320,0836342"
10306,"551,9238449"
10307,"400,3465797"
10308,"316,3828736"
10309,"314,9194567"
10310,"248,8831777"
10311,"363,6761602"
10312,"630,5794082"
10313,"337,9414603"
10314,"466,1709635"
10315,"556,7302578"
10316,"326,1261328"
10317,"507,6022447"
10318,"462,5170911"
10319,"337,2514232"
10320,"408,5083071"
10321,"497,6438838"
10322,"350,5788195"
10323,"514,9302878"
10324,"405,5426785"
10325,"286,674004"
10326,"393,1821249"
10327,"458,7161218"
10328,"467,9914718"
10329,"319,8389245"
10330,"362,3871101"
10331,"294,0917894"
10332,"568,6175797"
10333,"372,7518673"
10334,"318,9721864"
10335,"417,6098775"
10336,"368,0040126"
10337,"331,4323324"
10338,"388,9137271"
10339,"476,6505977"
10340,"325,8044513"
10341,"384,850415"
10342,"421,7114628"
10343,"360,1224811"
10344,"418,6785818"
10345,"511,7089019"
10346,"493,4150143"
10347,"294,8885503"
10348,"288,6406645"
10349,"511,2088643"
10350,"372,0299853"
10351,"499,7909923"
10352,"253,4785568"
10353,"263,5568019"
10354,"355,3493273"
10355,"358,3687882"
10356,"430,8257193"
10357,"402,6706459"
10358,"432,1224043"
10359,"386,8966238"
10360,"315,9066122"
10361,"408,0612656"
10362,"313,8671485"
10363,"414,5093794"
10364,"536,1644621"
10365,"375,5153466"
10366,"298,9656706"
10367,"260,7083946"
10368,"410,487303"
10369,"389,7569993"
10370,"433,4088277"
10371,"437,3466275"
10372,"351,878703"
10373,"377,7466641"
10374,"280,7045577"
10375,"328,9109255"
10376,"375,5039301"
10377,"390,4442232"
10378,"449,1881144"
10379,"367,723082"
10380,"315,4247522"
10381,"403,0073612"
10382,"504,9374584"
10383,"447,3714599"
10384,"370,9460226"
10385,"420,9245432"
10386,"294,7265143"
10387,"474,7408586"
10388,"411,3210994"
10389,"451,1392246"
10390,"462,4188125"
10391,"451,3269343"
10392,"382,7129665"
10393,"417,380462"
10394,"331,5175019"
10395,"423,0703851"
10396,"497,9466925"
10397,"473,3961235"
10398,"493,8281857"
10399,"452,588469"
10400,"497,767694"
10401,"361,8885272"
10402,"413,1432932"
10403,"200,2563303"
10404,"343,5113655"
10405,"523,7487966"
10406,"364,2965153"
10407,"508,2524164"
10408,"343,6025497"
10409,"550,8632702"
10410,"511,3612553"
10411,"333,4211264"
10412,"545,467669"
10413,"494,277954"
10414,"344,6148491"
10415,"312,068024"
10416,"415,2741745"
10417,"474,9277703"
10418,"296,0301353"
10419,"457,1136517"
10420,"326,115669"
10421,"325,8872865"
10422,"428,5490933"
10423,"301,157313"
10424,"460,6276776"
10425,"246,9774174"
10426,"472,1137689"
10427,"371,8472614"
10428,"296,0420641"
10429,"395,0420429"
10430,"297,8857691"
10431,"348,3179848"
10432,"368,7480128"
10433,"367,9815267"
10434,"484,7520331"
10435,"299,6012872"
10436,"377,8165032"
10437,"437,4769755"
10438,"485,4762495"
10439,"395,5049891"
10440,"266,2495652"
10441,"299,3167076"
10442,"359,7024661"
10443,"499,7244412"
10444,"313,5530916"
10445,"387,9801123"
10446,"336,396465"
10447,"290,7828832"
10448,"264,2288187"
10449,"390,1662369"
10450,"411,3054771"
10451,"450,0163141"
10452,"420,0696576"
10453,"404,476183"
10454,"390,2055806"
10455,"418,0189706"
10456,"381,4266338"
10457,"426,1448615"
10458,"301,6100637"
10459,"401,3695478"
10460,"414,7355617"
10461,"490,4469681"
10462,"370,7560677"
10463,"350,6598975"
10464,"412,1340988"
10465,"289,9691239"
10466,"389,3759248"
10467,"348,4710575"
10468,"229,1588859"
10469,"546,200113"
10470,"371,1224534"
10471,"423,0651194"
10472,"324,4678749"
10473,"439,015302"
10474,"450,674082"
10475,"417,9290392"
10476,"465,106927"
10477,"413,2005112"
10478,"430,7526716"
10479,"478,3650798"
10480,"314,9156268"
10481,"476,5374592"
10482,"504,483006"
10483,"369,0495586"
10484,"491,3655253"
10485,"460,7622607"
10486,"547,4180927"
10487,"430,5436599"
10488,"527,5643716"
10489,"301,7159886"
10490,"365,369749"
10491,"397,8046129"
10492,"621,6548824"
10493,"354,9107082"
10494,"368,0075205"
10495,"373,5965038"
10496,"353,488213"
10497,"370,2121332"
10498,"418,4344042"
10499,"473,733774"
10500,"290,3420199"
10501,"444,2242317"
10502,"368,6927463"
10503,"396,9202014"
10504,"526,2478218"
10505,"303,1983024"
10506,"273,2696465"
10507,"442,9156492"
10508,"377,751487"
10509,"277,603886"
10510,"493,5498979"
10511,"410,1118722"
10512,"524,1016231"
10513,"344,8796524"
10514,"287,7199742"
10515,"361,1325531"
10516,"417,1528882"
10517,"323,9918664"
10518,"293,0033783"
10519,"437,1564666"
10520,"349,6898344"
10521,"315,4632415"
10522,"487,8806938"
10523,"418,4136475"
10524,"303,5081992"
10525,"565,9675804"
10526,"494,3388891"
10527,"394,5047831"
10528,"286,7483285"
10529,"266,7169398"
10530,"383,6782803"
10531,"237,6344046"
10532,"423,7422825"
10533,"334,416372"
10534,"578,0761056"
10535,"511,7690656"
10536,"322,8931943"
10537,"413,0419246"
10538,"363,7569665"
10539,"334,459302"
10540,"279,6754936"
10541,"502,3649929"
10542,"356,0349502"
10543,"360,1773131"
10544,"404,1669863"
10545,"507,7416977"
10546,"375,4041583"
10547,"378,408988"
10548,"452,6435676"
10549,"296,7861028"
10550,"305,2430898"
10551,"486,0091762"
10552,"518,0654472"
10553,"298,0278083"
10554,"365,6965504"
10555,"370,9834079"
10556,"514,1605211"
10557,"397,4166873"
10558,"385,7637269"
10559,"493,6557566"
10560,"549,9065926"
10561,"389,084725"
10562,"254,7351264"
10563,"525,5761991"
10564,"394,0846398"
10565,"452,7509847"
10566,"434,7358654"
10567,"531,8864187"
10568,"406,508768"
10569,"524,0158836"
10570,"392,9128751"
10571,"469,3711609"
10572,"335,4557416"
10573,"321,575251"
10574,"420,4404963"
10575,"343,5479452"
10576,"371,7702981"
10577,"274,0808478"
10578,"394,8178726"
10579,"591,0428704"
10580,"318,6893419"
10581,"335,8301795"
10582,"532,4148092"
10583,"252,9268503"
10584,"346,2320906"
10585,"383,2969524"
10586,"457,2985898"
10587,"412,4627187"
10588,"324,0568465"
10589,"362,2684215"
10590,"424,4104649"
10591,"451,1711788"
10592,"465,1296241"
10593,"297,3602728"
